"time","GIMV","GIMV( volume )"
"2010-06-18 02:00","37.39","12679"
"2010-06-21 02:00","37.56","21602"
"2010-06-22 02:00","38.49","24331"
"2010-06-23 02:00","38.35","7330"
"2010-06-24 02:00","37.34","13412"
"2010-06-25 02:00","37.21","13389"
"2010-06-28 02:00","37.8","12346"
"2010-06-29 02:00","37","30498"
"2010-06-30 02:00","37.11","17586"
"2010-07-01 02:00","37.37","31470"
"2010-07-02 02:00","37.42","9667"
"2010-07-05 02:00","35.24","12094"
"2010-07-06 02:00","35.69","31978"
"2010-07-07 02:00","35.61","14721"
"2010-07-08 02:00","35.3","17244"
"2010-07-09 02:00","35.88","23501"
"2010-07-12 02:00","36.3","21156"
"2010-07-13 02:00","36.2","19932"
"2010-07-14 02:00","36.55","8696"
"2010-07-15 02:00","37.6","30198"
"2010-07-16 02:00","37.28","9023"
"2010-07-19 02:00","37.17","9110"
"2010-07-20 02:00","37.3","11855"
"2010-07-21 02:00","37.3","9860"
"2010-07-22 02:00","36.89","41875"
"2010-07-23 02:00","36.99","9596"
"2010-07-26 02:00","37.8","12443"
"2010-07-27 02:00","38.15","11858"
"2010-07-28 02:00","38.03","30907"
"2010-07-29 02:00","38.1","28319"
"2010-07-30 02:00","37.8","13518"
"2010-08-02 02:00","37.64","31218"
"2010-08-03 02:00","37.38","14475"
"2010-08-04 02:00","37.88","17204"
"2010-08-05 02:00","37.5","10176"
"2010-08-06 02:00","37.71","11366"
"2010-08-09 02:00","38.25","10797"
"2010-08-10 02:00","38.34","7493"
"2010-08-11 02:00","37.43","7403"
"2010-08-12 02:00","38.5","22723"
"2010-08-13 02:00","38.12","5873"
"2010-08-16 02:00","37.57","10974"
"2010-08-17 02:00","38.17","9798"
"2010-08-18 02:00","37.52","17366"
"2010-08-19 02:00","36.5","33155"
"2010-08-20 02:00","36.5","15719"
"2010-08-23 02:00","36.66","9207"
"2010-08-24 02:00","36.93","24505"
"2010-08-25 02:00","36.5","8544"
"2010-08-26 02:00","37.43","10660"
"2010-08-27 02:00","37.8","10682"
"2010-08-30 02:00","37.79","4386"
"2010-08-31 02:00","37.85","7759"
"2010-09-01 02:00","38.39","18512"
"2010-09-02 02:00","38.32","14451"
"2010-09-03 02:00","38.43","12397"
"2010-09-06 02:00","38.63","11683"
"2010-09-07 02:00","38.89","15852"
"2010-09-08 02:00","38.76","6664"
"2010-09-09 02:00","38.41","13700"
"2010-09-10 02:00","37.36","38174"
"2010-09-13 02:00","37.4","19212"
"2010-09-14 02:00","37.01","26129"
"2010-09-15 02:00","37.15","26162"
"2010-09-16 02:00","37.4","7112"
"2010-09-17 02:00","37.15","14149"
"2010-09-20 02:00","37.3","6003"
"2010-09-21 02:00","37.48","8709"
"2010-09-22 02:00","37.33","5638"
"2010-09-23 02:00","37.36","4166"
"2010-09-24 02:00","37.6","6463"
"2010-09-27 02:00","37.7","7503"
"2010-09-28 02:00","37.5","5514"
"2010-09-29 02:00","37.92","15671"
"2010-09-30 02:00","37.75","8232"
"2010-10-01 02:00","38.27","11456"
"2010-10-04 02:00","38.16","10954"
"2010-10-05 02:00","38.48","11924"
"2010-10-06 02:00","38.44","8326"
"2010-10-07 02:00","38.89","16440"
"2010-10-08 02:00","38.85","15606"
"2010-10-11 02:00","38.99","10266"
"2010-10-12 02:00","38.7","14050"
"2010-10-13 02:00","39.36","13319"
"2010-10-14 02:00","39","17368"
"2010-10-15 02:00","38.92","10700"
"2010-10-18 02:00","39.25","19684"
"2010-10-19 02:00","39.5","25033"
"2010-10-20 02:00","39.67","18785"
"2010-10-21 02:00","39.57","14255"
"2010-10-22 02:00","39.5","12068"
"2010-10-25 02:00","38.79","17284"
"2010-10-26 02:00","39.3","52462"
"2010-10-27 02:00","39.44","15555"
"2010-10-28 02:00","39.42","9768"
"2010-10-29 02:00","39.73","24172"
"2010-11-01 01:00","40.15","28956"
"2010-11-02 01:00","40.2","10588"
"2010-11-03 01:00","40","11269"
"2010-11-04 01:00","40.45","19347"
"2010-11-05 01:00","41.56","38223"
"2010-11-08 01:00","41.15","23399"
"2010-11-09 01:00","41.63","19093"
"2010-11-10 01:00","40.79","19339"
"2010-11-11 01:00","41.1","9096"
"2010-11-12 01:00","41.02","16126"
"2010-11-15 01:00","41.39","32782"
"2010-11-16 01:00","41.09","11214"
"2010-11-17 01:00","41.54","13960"
"2010-11-18 01:00","40.76","27600"
"2010-11-19 01:00","40.55","14145"
"2010-11-22 01:00","40.54","16661"
"2010-11-23 01:00","40.12","18412"
"2010-11-24 01:00","40.63","23095"
"2010-11-25 01:00","41.14","12824"
"2010-11-26 01:00","40.12","16966"
"2010-11-29 01:00","39.89","11120"
"2010-11-30 01:00","39.03","21014"
"2010-12-01 01:00","39.79","11915"
"2010-12-02 01:00","40","30826"
"2010-12-03 01:00","40.41","26913"
"2010-12-06 01:00","40.37","11025"
"2010-12-07 01:00","40.28","30782"
"2010-12-08 01:00","40.49","26788"
"2010-12-09 01:00","40.66","23937"
"2010-12-10 01:00","40.4","16659"
"2010-12-13 01:00","39.83","21681"
"2010-12-14 01:00","38.88","29421"
"2010-12-15 01:00","39.21","23631"
"2010-12-16 01:00","38.68","29699"
"2010-12-17 01:00","38.69","22310"
"2010-12-20 01:00","39.12","15144"
"2010-12-21 01:00","39.8","19965"
"2010-12-22 01:00","40.75","31198"
"2010-12-23 01:00","40.43","12778"
"2010-12-24 01:00","40.36","11610"
"2010-12-27 01:00","40","6837"
"2010-12-28 01:00","40.5","9162"
"2010-12-29 01:00","40.66","5962"
"2010-12-30 01:00","40.74","12380"
"2010-12-31 01:00","40.87","3617"
"2011-01-03 01:00","40.89","11677"
"2011-01-04 01:00","40.7","14349"
"2011-01-05 01:00","40.76","63808"
"2011-01-06 01:00","40.75","15034"
"2011-01-07 01:00","40.62","10520"
"2011-01-10 01:00","40.12","21667"
"2011-01-11 01:00","40.31","26535"
"2011-01-12 01:00","40.4","18618"
"2011-01-13 01:00","40.1","21426"
"2011-01-14 01:00","40.95","30483"
"2011-01-17 01:00","40.47","8314"
"2011-01-18 01:00","41","21181"
"2011-01-19 01:00","41","20853"
"2011-01-20 01:00","41.24","16857"
"2011-01-21 01:00","41.11","12788"
"2011-01-24 01:00","41.2","16518"
"2011-01-25 01:00","40.32","21555"
"2011-01-26 01:00","40.45","17609"
"2011-01-27 01:00","39.9","46355"
"2011-01-28 01:00","39.78","30372"
"2011-01-31 01:00","38.79","73554"
"2011-02-01 01:00","39.39","36487"
"2011-02-02 01:00","39.96","25013"
"2011-02-03 01:00","39.81","15281"
"2011-02-04 01:00","39.92","14061"
"2011-02-07 01:00","40.13","14712"
"2011-02-08 01:00","40.49","16925"
"2011-02-09 01:00","40.86","22473"
"2011-02-10 01:00","40.21","15182"
"2011-02-11 01:00","40.15","5623"
"2011-02-14 01:00","40.18","10290"
"2011-02-15 01:00","40.65","15262"
"2011-02-16 01:00","40.61","8226"
"2011-02-17 01:00","40.41","8602"
"2011-02-18 01:00","40.75","13189"
"2011-02-21 01:00","40.44","9550"
"2011-02-22 01:00","40.4","12845"
"2011-02-23 01:00","40.2","15646"
"2011-02-24 01:00","40","15437"
"2011-02-25 01:00","40","16094"
"2011-02-28 01:00","40.19","10660"
"2011-03-01 01:00","40.65","23745"
"2011-03-02 01:00","40.51","14465"
"2011-03-03 01:00","40.52","14249"
"2011-03-04 01:00","40.9","14757"
"2011-03-07 01:00","40.91","5809"
"2011-03-08 01:00","40.95","6995"
"2011-03-09 01:00","41.41","13674"
"2011-03-10 01:00","41.82","21783"
"2011-03-11 01:00","41.69","17148"
"2011-03-14 01:00","41.72","30234"
"2011-03-15 01:00","41.15","33345"
"2011-03-16 01:00","41.25","36880"
"2011-03-17 01:00","41.53","27280"
"2011-03-18 01:00","42.03","55571"
"2011-03-21 01:00","42.34","12303"
"2011-03-22 01:00","42.5","11921"
"2011-03-23 01:00","42.37","10379"
"2011-03-24 01:00","42.5","12627"
"2011-03-25 01:00","42.5","27396"
"2011-03-28 02:00","42.9","12584"
"2011-03-29 02:00","43.35","21706"
"2011-03-30 02:00","43.8","20065"
"2011-03-31 02:00","42.5","44121"
"2011-04-01 02:00","42.96","19481"
"2011-04-04 02:00","43.13","20023"
"2011-04-05 02:00","42.85","12560"
"2011-04-06 02:00","43.14","20058"
"2011-04-07 02:00","43.5","23267"
"2011-04-08 02:00","43.73","14598"
"2011-04-11 02:00","43.65","10300"
"2011-04-12 02:00","43.55","16208"
"2011-04-13 02:00","43.55","13193"
"2011-04-14 02:00","43.64","4233"
"2011-04-15 02:00","43.63","9373"
"2011-04-18 02:00","43.7","22266"
"2011-04-19 02:00","43.88","14183"
"2011-04-20 02:00","43.52","13099"
"2011-04-21 02:00","43.93","8342"
"2011-04-26 02:00","44.09","14339"
"2011-04-27 02:00","44.15","9778"
"2011-04-28 02:00","44.67","14039"
"2011-04-29 02:00","44.76","5950"
"2011-05-02 02:00","44.75","8954"
"2011-05-03 02:00","44.84","15900"
"2011-05-04 02:00","44.4","15350"
"2011-05-05 02:00","44.43","11184"
"2011-05-06 02:00","44.35","16224"
"2011-05-09 02:00","44.51","9888"
"2011-05-10 02:00","44.5","11436"
"2011-05-11 02:00","44.67","12435"
"2011-05-12 02:00","44.75","15619"
"2011-05-13 02:00","44.9","10448"
"2011-05-16 02:00","44.99","10832"
"2011-05-17 02:00","45.19","18504"
"2011-05-18 02:00","45.16","24539"
"2011-05-19 02:00","45.6","20653"
"2011-05-20 02:00","45.5","11568"
"2011-05-23 02:00","45.47","17569"
"2011-05-24 02:00","45.75","14226"
"2011-05-25 02:00","45.72","13357"
"2011-05-26 02:00","45.95","11408"
"2011-05-27 02:00","45.95","17290"
"2011-05-30 02:00","45.85","8469"
"2011-05-31 02:00","45.95","16269"
"2011-06-01 02:00","45.95","21273"
"2011-06-02 02:00","45.95","15458"
"2011-06-03 02:00","46.4","22306"
"2011-06-06 02:00","45.93","14347"
"2011-06-07 02:00","45.36","20358"
"2011-06-08 02:00","45.18","26391"
"2011-06-09 02:00","45.21","18804"
"2011-06-10 02:00","44.85","32352"
"2011-06-13 02:00","44.86","8097"
"2011-06-14 02:00","44.76","16280"
"2011-06-15 02:00","43.79","17556"
"2011-06-16 02:00","44","20756"
"2011-06-17 02:00","43.32","37115"
"2011-06-20 02:00","43.01","15674"
"2011-06-21 02:00","43.37","20439"
"2011-06-22 02:00","43.13","26656"
"2011-06-23 02:00","43","35824"
"2011-06-24 02:00","42.9","25142"
"2011-06-27 02:00","42.81","9796"
"2011-06-28 02:00","42.76","11144"
"2011-06-29 02:00","44","44765"
"2011-06-30 02:00","43.92","17707"
"2011-07-01 02:00","43.99","28237"
"2011-07-04 02:00","42.64","21870"
"2011-07-05 02:00","42.6","15087"
"2011-07-06 02:00","42.78","17982"
"2011-07-07 02:00","43.05","16451"
"2011-07-08 02:00","42.85","15521"
"2011-07-11 02:00","42.45","20510"
"2011-07-12 02:00","42.06","24912"
"2011-07-13 02:00","42.05","10752"
"2011-07-14 02:00","41.11","15515"
"2011-07-15 02:00","41.51","11388"
"2011-07-18 02:00","40.9","19861"
"2011-07-19 02:00","41.44","20169"
"2011-07-20 02:00","41.9","32313"
"2011-07-21 02:00","42.35","4361"
"2011-07-22 02:00","42.12","10816"
"2011-07-25 02:00","42.5","10153"
"2011-07-26 02:00","42.26","6705"
"2011-07-27 02:00","42.32","10938"
"2011-07-28 02:00","42.35","12625"
"2011-07-29 02:00","42.48","16192"
"2011-08-01 02:00","42.07","15691"
"2011-08-02 02:00","40.6","24390"
"2011-08-03 02:00","39.65","26551"
"2011-08-04 02:00","38.15","35895"
"2011-08-05 02:00","39.18","51390"
"2011-08-08 02:00","37.35","42257"
"2011-08-09 02:00","36.12","80669"
"2011-08-10 02:00","36.49","46264"
"2011-08-11 02:00","36.85","27614"
"2011-08-12 02:00","37.67","36572"
"2011-08-15 02:00","39","22598"
"2011-08-16 02:00","38.26","17661"
"2011-08-17 02:00","37.85","24617"
"2011-08-18 02:00","37","29508"
"2011-08-19 02:00","36.75","27278"
"2011-08-22 02:00","36.75","24848"
"2011-08-23 02:00","36.7","15775"
"2011-08-24 02:00","36.8","25471"
"2011-08-25 02:00","37.2","31795"
"2011-08-26 02:00","37.01","18813"
"2011-08-29 02:00","38.16","13618"
"2011-08-30 02:00","38.14","16332"
"2011-08-31 02:00","39.4","14954"
"2011-09-01 02:00","39.4","10704"
"2011-09-02 02:00","39.68","34983"
"2011-09-05 02:00","38.33","17255"
"2011-09-06 02:00","38.15","14559"
"2011-09-07 02:00","38.57","14450"
"2011-09-08 02:00","38.52","11973"
"2011-09-09 02:00","37.56","16540"
"2011-09-12 02:00","36.71","13617"
"2011-09-13 02:00","37.81","39357"
"2011-09-14 02:00","37.87","13388"
"2011-09-15 02:00","37.76","17335"
"2011-09-16 02:00","38.8","17823"
"2011-09-19 02:00","37.5","10504"
"2011-09-20 02:00","37.26","7589"
"2011-09-21 02:00","37.35","12852"
"2011-09-22 02:00","35.81","26972"
"2011-09-23 02:00","35.2","27562"
"2011-09-26 02:00","35.12","13777"
"2011-09-27 02:00","36.1","17181"
"2011-09-28 02:00","36.4","19090"
"2011-09-29 02:00","36.77","9321"
"2011-09-30 02:00","36.74","6905"
"2011-10-03 02:00","36.53","12052"
"2011-10-04 02:00","35.57","25204"
"2011-10-05 02:00","36.05","10172"
"2011-10-06 02:00","36.58","16698"
"2011-10-07 02:00","37.05","18374"
"2011-10-10 02:00","38.19","16800"
"2011-10-11 02:00","38.24","11422"
"2011-10-12 02:00","38.06","17044"
"2011-10-13 02:00","38.46","26135"
"2011-10-14 02:00","38.66","9718"
"2011-10-17 02:00","38.04","17662"
"2011-10-18 02:00","38.32","7247"
"2011-10-19 02:00","38.5","7867"
"2011-10-20 02:00","37.81","12809"
"2011-10-21 02:00","38.46","5614"
"2011-10-24 02:00","38.16","9997"
"2011-10-25 02:00","37.33","12776"
"2011-10-26 02:00","36.84","16708"
"2011-10-27 02:00","37.74","8760"
"2011-10-28 02:00","37.86","15470"
"2011-10-31 01:00","36.95","6811"
"2011-11-01 01:00","36","13211"
"2011-11-02 01:00","35.88","16662"
"2011-11-03 01:00","35.81","22639"
"2011-11-04 01:00","35.39","15039"
"2011-11-07 01:00","35.32","10022"
"2011-11-08 01:00","35.05","23519"
"2011-11-09 01:00","34.3","35199"
"2011-11-10 01:00","34.4","11383"
"2011-11-11 01:00","34.92","5733"
"2011-11-14 01:00","34.86","10458"
"2011-11-15 01:00","34.31","13289"
"2011-11-16 01:00","34.66","11382"
"2011-11-17 01:00","34.26","29559"
"2011-11-18 01:00","34","12764"
"2011-11-21 01:00","34.08","21134"
"2011-11-22 01:00","35.82","23035"
"2011-11-23 01:00","34.63","17970"
"2011-11-24 01:00","34.92","17626"
"2011-11-25 01:00","34.23","21832"
"2011-11-28 01:00","34.78","13131"
"2011-11-29 01:00","34.84","10741"
"2011-11-30 01:00","36.21","21261"
"2011-12-01 01:00","34.87","15424"
"2011-12-02 01:00","35.83","21023"
"2011-12-05 01:00","36.69","12732"
"2011-12-06 01:00","36.45","8317"
"2011-12-07 01:00","36.38","14310"
"2011-12-08 01:00","35.85","9926"
"2011-12-09 01:00","35.84","5645"
"2011-12-12 01:00","35.25","9822"
"2011-12-13 01:00","35.25","13376"
"2011-12-14 01:00","34.41","8942"
"2011-12-15 01:00","34.4","16103"
"2011-12-16 01:00","34.37","9950"
"2011-12-19 01:00","34.83","15700"
"2011-12-20 01:00","35.49","11460"
"2011-12-21 01:00","35.75","10999"
"2011-12-22 01:00","35.2","10250"
"2011-12-23 01:00","34.8","9041"
"2011-12-27 01:00","35.07","3993"
"2011-12-28 01:00","35.49","10079"
"2011-12-29 01:00","36.27","5902"
"2011-12-30 01:00","36.88","6383"
"2012-01-02 01:00","37.16","10395"
"2012-01-03 01:00","37.5","6317"
"2012-01-04 01:00","37.29","7141"
"2012-01-05 01:00","36.12","13218"
"2012-01-06 01:00","35.92","5431"
"2012-01-09 01:00","35.23","6941"
"2012-01-10 01:00","35.57","8721"
"2012-01-11 01:00","34.89","12113"
"2012-01-12 01:00","36.75","21674"
"2012-01-13 01:00","36.71","12752"
"2012-01-16 01:00","36.7","6434"
"2012-01-17 01:00","36.3","18997"
"2012-01-18 01:00","36.85","11041"
"2012-01-19 01:00","36.8","12193"
"2012-01-20 01:00","36.92","13528"
"2012-01-23 01:00","37.29","11644"
"2012-01-24 01:00","36.99","6830"
"2012-01-25 01:00","37.4","8350"
"2012-01-26 01:00","37.25","6944"
"2012-01-27 01:00","37.25","11962"
"2012-01-30 01:00","36.87","14407"
"2012-01-31 01:00","37.32","18662"
"2012-02-01 01:00","37.4","21016"
"2012-02-02 01:00","37.25","18765"
"2012-02-03 01:00","37.71","20097"
"2012-02-06 01:00","37.9","13746"
"2012-02-07 01:00","38.49","21362"
"2012-02-08 01:00","38.15","11359"
"2012-02-09 01:00","38.36","15021"
"2012-02-10 01:00","37.76","16851"
"2012-02-13 01:00","37.76","5599"
"2012-02-14 01:00","37.73","4556"
"2012-02-15 01:00","37.41","25224"
"2012-02-16 01:00","37.11","12599"
"2012-02-17 01:00","37.08","16936"
"2012-02-20 01:00","37.02","22532"
"2012-02-21 01:00","37.05","17141"
"2012-02-22 01:00","36.99","21949"
"2012-02-23 01:00","36.69","21149"
"2012-02-24 01:00","37","26396"
"2012-02-27 01:00","37.1","13364"
"2012-02-28 01:00","36.81","11587"
"2012-02-29 01:00","36.67","12256"
"2012-03-01 01:00","37.1","15405"
"2012-03-02 01:00","36.66","20425"
"2012-03-05 01:00","36.85","21781"
"2012-03-06 01:00","36.88","22018"
"2012-03-07 01:00","37.24","13593"
"2012-03-08 01:00","38.2","25443"
"2012-03-09 01:00","38.05","24475"
"2012-03-12 01:00","38.16","8848"
"2012-03-13 01:00","38.2","8327"
"2012-03-14 01:00","38.29","10560"
"2012-03-15 01:00","38.39","11230"
"2012-03-16 01:00","38.4","7596"
"2012-03-19 01:00","38.05","12712"
"2012-03-20 01:00","37.91","6382"
"2012-03-21 01:00","38.06","10204"
"2012-03-22 01:00","37.65","8444"
"2012-03-23 01:00","37.57","17886"
"2012-03-26 02:00","38.99","46541"
"2012-03-27 02:00","38.74","14217"
"2012-03-28 02:00","38.64","32786"
"2012-03-29 02:00","37.49","19132"
"2012-03-30 02:00","38.25","14867"
"2012-04-02 02:00","38.37","10527"
"2012-04-03 02:00","38.06","81484"
"2012-04-04 02:00","37.5","13880"
"2012-04-05 02:00","37.81","12698"
"2012-04-10 02:00","37.09","11007"
"2012-04-11 02:00","37","12649"
"2012-04-12 02:00","37.31","11424"
"2012-04-13 02:00","37.05","7001"
"2012-04-16 02:00","37","11269"
"2012-04-17 02:00","37.19","11182"
"2012-04-18 02:00","37.09","13654"
"2012-04-19 02:00","36.5","24871"
"2012-04-20 02:00","36.88","14912"
"2012-04-23 02:00","36.76","12614"
"2012-04-24 02:00","36.26","7761"
"2012-04-25 02:00","36.6","8055"
"2012-04-26 02:00","37.11","8299"
"2012-04-27 02:00","37.08","20992"
"2012-04-30 02:00","37.02","4465"
"2012-05-02 02:00","37.37","9665"
"2012-05-03 02:00","37.2","10829"
"2012-05-04 02:00","36.95","28028"
"2012-05-07 02:00","37","10946"
"2012-05-08 02:00","36.7","6376"
"2012-05-09 02:00","36.99","11685"
"2012-05-10 02:00","37.14","9695"
"2012-05-11 02:00","37.14","6777"
"2012-05-14 02:00","36.99","6143"
"2012-05-15 02:00","36.6","12191"
"2012-05-16 02:00","36.13","16952"
"2012-05-17 02:00","36","10835"
"2012-05-18 02:00","36.05","12898"
"2012-05-21 02:00","36.18","14565"
"2012-05-22 02:00","37","10985"
"2012-05-23 02:00","36.33","9025"
"2012-05-24 02:00","36.4","14289"
"2012-05-25 02:00","36.97","10520"
"2012-05-28 02:00","36.8","5100"
"2012-05-29 02:00","36.55","9409"
"2012-05-30 02:00","36.11","18560"
"2012-05-31 02:00","36.99","27591"
"2012-06-01 02:00","36.81","13719"
"2012-06-04 02:00","37.37","14965"
"2012-06-05 02:00","37.15","10191"
"2012-06-06 02:00","37.81","9538"
"2012-06-07 02:00","37.81","7883"
"2012-06-08 02:00","37.9","16110"
"2012-06-11 02:00","37.55","10883"
"2012-06-12 02:00","37.51","13734"
"2012-06-13 02:00","37.39","23093"
"2012-06-14 02:00","37.99","11816"
"2012-06-15 02:00","38.46","15211"
"2012-06-18 02:00","38.45","9587"
"2012-06-19 02:00","38","6775"
"2012-06-20 02:00","37.55","44070"
"2012-06-21 02:00","37.7","19638"
"2012-06-22 02:00","37.89","15504"
"2012-06-25 02:00","37.5","10575"
"2012-06-26 02:00","37.85","12598"
"2012-06-27 02:00","37.66","42571"
"2012-06-28 02:00","37.48","34493"
"2012-06-29 02:00","35.95","24563"
"2012-07-02 02:00","36.57","22101"
"2012-07-03 02:00","37.2","8821"
"2012-07-04 02:00","36.7","14954"
"2012-07-05 02:00","36.59","20874"
"2012-07-06 02:00","36.54","6387"
"2012-07-09 02:00","36.64","15382"
"2012-07-10 02:00","36.88","8168"
"2012-07-11 02:00","36.7","12603"
"2012-07-12 02:00","36.25","9141"
"2012-07-13 02:00","36.57","13935"
"2012-07-16 02:00","36.84","8072"
"2012-07-17 02:00","36.5","10426"
"2012-07-18 02:00","36.73","12096"
"2012-07-19 02:00","36.85","19991"
"2012-07-20 02:00","36.34","7584"
"2012-07-23 02:00","35.97","15579"
"2012-07-24 02:00","35.93","16291"
"2012-07-25 02:00","35.88","10562"
"2012-07-26 02:00","35.25","31596"
"2012-07-27 02:00","35.1","12162"
"2012-07-30 02:00","35.23","22821"
"2012-07-31 02:00","35.55","30661"
"2012-08-01 02:00","35.95","6064"
"2012-08-02 02:00","35.86","9735"
"2012-08-03 02:00","36.19","23568"
"2012-08-06 02:00","36.28","18213"
"2012-08-07 02:00","36.48","9792"
"2012-08-08 02:00","37.09","10370"
"2012-08-09 02:00","36.8","14043"
"2012-08-10 02:00","37.09","9343"
"2012-08-13 02:00","36.28","7772"
"2012-08-14 02:00","36.9","8684"
"2012-08-15 02:00","36.84","2253"
"2012-08-16 02:00","37","8589"
"2012-08-17 02:00","37.05","10774"
"2012-08-20 02:00","36.85","14409"
"2012-08-21 02:00","36.81","13083"
"2012-08-22 02:00","37.35","11380"
"2012-08-23 02:00","36.69","7198"
"2012-08-24 02:00","36.74","4265"
"2012-08-27 02:00","36.94","6885"
"2012-08-28 02:00","36.21","7895"
"2012-08-29 02:00","36.4","4593"
"2012-08-30 02:00","36.3","12853"
"2012-08-31 02:00","36.61","9220"
"2012-09-03 02:00","36.9","6866"
"2012-09-04 02:00","36.26","6239"
"2012-09-05 02:00","36.41","8333"
"2012-09-06 02:00","36.75","6515"
"2012-09-07 02:00","36.9","8634"
"2012-09-10 02:00","36.51","17244"
"2012-09-11 02:00","36.39","21991"
"2012-09-12 02:00","36.92","8754"
"2012-09-13 02:00","37","13576"
"2012-09-14 02:00","36.74","20773"
"2012-09-17 02:00","36.78","5951"
"2012-09-18 02:00","36.15","11169"
"2012-09-19 02:00","36.53","11977"
"2012-09-20 02:00","36.91","18202"
"2012-09-21 02:00","37.27","34933"
"2012-09-24 02:00","37.04","8856"
"2012-09-25 02:00","36.61","14536"
"2012-09-26 02:00","36.7","11808"
"2012-09-27 02:00","36.8","13109"
"2012-09-28 02:00","36.95","7370"
"2012-10-01 02:00","37.81","26176"
"2012-10-02 02:00","38.15","17812"
"2012-10-03 02:00","37.68","28059"
"2012-10-04 02:00","37.95","11274"
"2012-10-05 02:00","38.21","12695"
"2012-10-08 02:00","38.01","17216"
"2012-10-09 02:00","38.25","9904"
"2012-10-10 02:00","37.74","10212"
"2012-10-11 02:00","37.62","6441"
"2012-10-12 02:00","38.28","10574"
"2012-10-15 02:00","37.89","10874"
"2012-10-16 02:00","38.1","17398"
"2012-10-17 02:00","38.17","7649"
"2012-10-18 02:00","37.52","13019"
"2012-10-19 02:00","37.5","8817"
"2012-10-22 02:00","37.56","4372"
"2012-10-23 02:00","37.59","5839"
"2012-10-24 02:00","37.26","8110"
"2012-10-25 02:00","37.6","21872"
"2012-10-26 02:00","37.85","14294"
"2012-10-29 01:00","38.3","20573"
"2012-10-30 01:00","38.44","13041"
"2012-10-31 01:00","37.29","9167"
"2012-11-01 01:00","37","21324"
"2012-11-02 01:00","36.75","37390"
"2012-11-05 01:00","36.86","7703"
"2012-11-06 01:00","37.2","6068"
"2012-11-07 01:00","37.1","39212"
"2012-11-08 01:00","37.69","24210"
"2012-11-09 01:00","37.46","9736"
"2012-11-12 01:00","37.55","15968"
"2012-11-13 01:00","37.42","10229"
"2012-11-14 01:00","37.34","9812"
"2012-11-15 01:00","37.01","20622"
"2012-11-16 01:00","36.55","11004"
"2012-11-19 01:00","36.55","8072"
"2012-11-20 01:00","36.32","23960"
"2012-11-21 01:00","36.7","15874"
"2012-11-22 01:00","36.54","9896"
"2012-11-23 01:00","37.3","14748"
"2012-11-26 01:00","36.81","8332"
"2012-11-27 01:00","36.62","8380"
"2012-11-28 01:00","36.56","10811"
"2012-11-29 01:00","37.1","13755"
"2012-11-30 01:00","37.4","14452"
"2012-12-03 01:00","37.42","11769"
"2012-12-04 01:00","37.5","14227"
"2012-12-05 01:00","37.5","13527"
"2012-12-06 01:00","37.57","22924"
"2012-12-07 01:00","37.5","18313"
"2012-12-10 01:00","37.55","11937"
"2012-12-11 01:00","37.6","11205"
"2012-12-12 01:00","37.55","14599"
"2012-12-13 01:00","37.8","26687"
"2012-12-14 01:00","37.75","21211"
"2012-12-17 01:00","37.65","32351"
"2012-12-18 01:00","38","17943"
"2012-12-19 01:00","37.95","20626"
"2012-12-20 01:00","37.35","45935"
"2012-12-21 01:00","37.3","14296"
"2012-12-24 01:00","37.12","2845"
"2012-12-27 01:00","37.15","17551"
"2012-12-28 01:00","37.6","10029"
"2012-12-31 01:00","37.93","4355"
"2013-01-02 01:00","38.19","14243"
"2013-01-03 01:00","37.95","15253"
"2013-01-04 01:00","38.99","31265"
"2013-01-07 01:00","39.14","15661"
"2013-01-08 01:00","40.36","32509"
"2013-01-09 01:00","39.9","8442"
"2013-01-10 01:00","40.2","16432"
"2013-01-11 01:00","39.25","15687"
"2013-01-14 01:00","39.81","8291"
"2013-01-15 01:00","39.53","11319"
"2013-01-16 01:00","39.55","9144"
"2013-01-17 01:00","40.2","15430"
"2013-01-18 01:00","40.47","13293"
"2013-01-21 01:00","41","23234"
"2013-01-22 01:00","41.13","15998"
"2013-01-23 01:00","41.18","14785"
"2013-01-24 01:00","41","20320"
"2013-01-25 01:00","40.8","30184"
"2013-01-28 01:00","41.65","49243"
"2013-01-29 01:00","41.5","11795"
"2013-01-30 01:00","41.3","16751"
"2013-01-31 01:00","40.9","15874"
"2013-02-01 01:00","41.53","16159"
"2013-02-04 01:00","40.14","20643"
"2013-02-05 01:00","40.73","28593"
"2013-02-06 01:00","41.2","17671"
"2013-02-07 01:00","41.2","13818"
"2013-02-08 01:00","41.35","9542"
"2013-02-11 01:00","41.27","12732"
"2013-02-12 01:00","41.51","11439"
"2013-02-13 01:00","41.6","12820"
"2013-02-14 01:00","41.75","7722"
"2013-02-15 01:00","42.24","17421"
"2013-02-18 01:00","42","22557"
"2013-02-19 01:00","42.09","21246"
"2013-02-20 01:00","42","22496"
"2013-02-21 01:00","41.55","26560"
"2013-02-22 01:00","41.61","9351"
"2013-02-25 01:00","40.65","25217"
"2013-02-26 01:00","40.58","19028"
"2013-02-27 01:00","40.47","19592"
"2013-02-28 01:00","40.75","19084"
"2013-03-01 01:00","40.92","15621"
"2013-03-04 01:00","40.33","8915"
"2013-03-05 01:00","40.26","14568"
"2013-03-06 01:00","40.47","12427"
"2013-03-07 01:00","40.28","18007"
"2013-03-08 01:00","40.34","38789"
